subseries,filename,path,size,created,modified,accessed,md5,sha1,flagged,labels,comment,type,exportedAs
Bookmark: 04.05 Dinosaur in a Haystack,DIH-20.WPD,/CM059.ad1/A::A:\/DIH-20.WPD,33352 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 4:03:10 PM (1995-06-05 23:03:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),053D42F10E5247E213E2C68C049C6A6C,D87CC8B1C0F48580CC35381E18942C4FE9E06CE3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-20.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-20.WPD,/CM116.ad1/A::A:\/DIH-20.WPD,33352 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 4:03:10 PM (1995-06-05 23:03:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),053D42F10E5247E213E2C68C049C6A6C,D87CC8B1C0F48580CC35381E18942C4FE9E06CE3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-20[23012].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-20.WPD,/CM041.ad1/A::A:\/DIH-20.WPD,33352 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/5/1995 4:03:10 PM (1995-06-05 23:03:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),053D42F10E5247E213E2C68C049C6A6C,D87CC8B1C0F48580CC35381E18942C4FE9E06CE3,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-20[131014].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-21.WPD,/CM059.ad1/A::A:\/DIH-21.WPD,26280 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/7/1995 4:00:16 PM (1995-06-07 23:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CB35F7D589E841097D58FB42D0901AC4,8BFD45C165B90F745546A86C5095C34DA6998AA3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-21.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-21.WPD,/CM116.ad1/A::A:\/DIH-21.WPD,26280 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/7/1995 4:00:16 PM (1995-06-07 23:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CB35F7D589E841097D58FB42D0901AC4,8BFD45C165B90F745546A86C5095C34DA6998AA3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-21[23014].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-22,/CM059.ad1/A::A:\/DIH-22,34791 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 9:40:28 AM (1995-06-08 16:40:28 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),ED0D7440A3EABA2EBAF1D760E27A407D,4099DD89629A0B15114663343FC3905D4EBADC38,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-22.wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-22,/CM116.ad1/A::A:\/DIH-22,34791 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 9:40:28 AM (1995-06-08 16:40:28 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),ED0D7440A3EABA2EBAF1D760E27A407D,4099DD89629A0B15114663343FC3905D4EBADC38,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-22[23032].wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-22.BK!,/CM059.ad1/A::A:\/DIH-22.BK!,34797 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 9:34:38 AM (1995-06-08 16:34:38 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),473F8BB815D93B51EBD8ABBF76A137F2,965D058927D1E9A29C564AEE793B75CC7C3814E6,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-22.BK!.wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-22.BK!,/CM116.ad1/A::A:\/DIH-22.BK!,34797 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 9:34:38 AM (1995-06-08 16:34:38 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),473F8BB815D93B51EBD8ABBF76A137F2,965D058927D1E9A29C564AEE793B75CC7C3814E6,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-22.BK![23031].wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-24.WPD,/CM059.ad1/A::A:\/DIH-24.WPD,31358 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 10:40:00 AM (1995-06-08 17:40:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7FFEB04C8E9283722EB14B36959F35B5,A2C456A0EC50218C67354228B61AEC02FD0CBD79,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-24.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-24.WPD,/CM116.ad1/A::A:\/DIH-24.WPD,31358 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/8/1995 10:40:00 AM (1995-06-08 17:40:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),7FFEB04C8E9283722EB14B36959F35B5,A2C456A0EC50218C67354228B61AEC02FD0CBD79,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-24[23033].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-25.WPD,/CM059.ad1/A::A:\/DIH-25.WPD,28060 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:07:52 AM (1995-06-13 16:07:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F06E777A8410879AAB880029006784E9,2B59766B75D466BC5E17AE17C0B0D25F882811E5,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-25.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-25.WPD,/CM116.ad1/A::A:\/DIH-25.WPD,28060 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:07:52 AM (1995-06-13 16:07:52 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),F06E777A8410879AAB880029006784E9,2B59766B75D466BC5E17AE17C0B0D25F882811E5,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-25[23037].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-26.BK!,/CM059.ad1/A::A:\/DIH-26.BK!,26674 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 3:57:36 PM (1995-06-09 22:57:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),FD1FE286A5031D4E4C72A3C30FED5B9B,F72E07BCF7216E066141931FEEB15EA5A1B4C328,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-26.BK!.wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-26.BK!,/CM116.ad1/A::A:\/DIH-26.BK!,26674 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 3:57:36 PM (1995-06-09 22:57:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),FD1FE286A5031D4E4C72A3C30FED5B9B,F72E07BCF7216E066141931FEEB15EA5A1B4C328,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-26.BK![23038].wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-26.WPD,/CM059.ad1/A::A:\/DIH-26.WPD,26674 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 4:33:20 PM (1995-06-09 23:33:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B6934EE92CDD80CBDEE020E10F370063,E2DB257C1AB7FC88BC9615680C8A93308099257F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-26.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-26.WPD,/CM116.ad1/A::A:\/DIH-26.WPD,26674 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 4:33:20 PM (1995-06-09 23:33:20 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B6934EE92CDD80CBDEE020E10F370063,E2DB257C1AB7FC88BC9615680C8A93308099257F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-26[23039].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-27.WPD,/CM059.ad1/A::A:\/DIH-27.WPD,37664 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 2:29:44 PM (1995-06-09 21:29:44 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C127351E2349C8C0FFB50BC203D3A78C,1A0FFAD2328878C4DA3BE840D362F2862340B1D2,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-27.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-27.WPD,/CM116.ad1/A::A:\/DIH-27.WPD,37664 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 2:29:44 PM (1995-06-09 21:29:44 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C127351E2349C8C0FFB50BC203D3A78C,1A0FFAD2328878C4DA3BE840D362F2862340B1D2,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-27[23036].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-28.WPD,/CM059.ad1/A::A:\/DIH-28.WPD,43101 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:56:00 AM (1995-06-13 16:56:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BE4598FEADF2FCE04C956B6143527D6F,0955B2D5FF366F49ACE5EAC3720EEC748DC58E0C,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-28.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-28.WPD,/CM116.ad1/A::A:\/DIH-28.WPD,43101 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 9:56:00 AM (1995-06-13 16:56:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BE4598FEADF2FCE04C956B6143527D6F,0955B2D5FF366F49ACE5EAC3720EEC748DC58E0C,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-28[23040].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-29.WPD,/CM059.ad1/A::A:\/DIH-29.WPD,32502 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 1:47:36 PM (1995-06-09 20:47:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),391F5B9BFB81AAF5A885ED6E7F91B422,5758AAF3847CE0B9083FB87CA31AD7D9BC61E5BA,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-29.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-29.WPD,/CM116.ad1/A::A:\/DIH-29.WPD,32502 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/9/1995 1:47:36 PM (1995-06-09 20:47:36 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),391F5B9BFB81AAF5A885ED6E7F91B422,5758AAF3847CE0B9083FB87CA31AD7D9BC61E5BA,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-29[23035].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-3.WPD,/CM059.ad1/A::A:\/DIH-3.WPD,41983 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:29:26 PM (1995-06-06 21:29:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BD2E4C5FCF570C27E39BD3ACD1F93047,1A532D685D5E98CE79F5705613EB169A9A5A437F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-3.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-3.WPD,/CM116.ad1/A::A:\/DIH-3.WPD,41983 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:29:26 PM (1995-06-06 21:29:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BD2E4C5FCF570C27E39BD3ACD1F93047,1A532D685D5E98CE79F5705613EB169A9A5A437F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-3[23023].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-3.WPD,/CM041.ad1/A::A:\/DIH-3.WPD,41983 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:29:26 PM (1995-06-06 21:29:26 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),BD2E4C5FCF570C27E39BD3ACD1F93047,1A532D685D5E98CE79F5705613EB169A9A5A437F,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-3[131015].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-30.BK!,/CM059.ad1/A::A:\/DIH-30.BK!,31970 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 2:49:00 PM (1995-06-13 21:49:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),0C1E863508501FA96B00833FCA2AAF3B,2103FDA576FA72B9148A6850E74F6A58EBE8F2D3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-30.BK!.wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-30.BK!,/CM116.ad1/A::A:\/DIH-30.BK!,31970 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 2:49:00 PM (1995-06-13 21:49:00 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),0C1E863508501FA96B00833FCA2AAF3B,2103FDA576FA72B9148A6850E74F6A58EBE8F2D3,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-30.BK![23043].wpd
Bookmark: 04.05 Dinosaur in a Haystack,DIH-30.WPD,/CM059.ad1/A::A:\/DIH-30.WPD,29756 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 3:12:28 PM (1995-06-13 22:12:28 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C4B4504B3A8D1EE1D29B6E8BAA7C7CC0,38472135C397C25B4E5F1D65A32EA819101ECE31,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-30.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-30.WPD,/CM116.ad1/A::A:\/DIH-30.WPD,29756 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 3:12:28 PM (1995-06-13 22:12:28 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C4B4504B3A8D1EE1D29B6E8BAA7C7CC0,38472135C397C25B4E5F1D65A32EA819101ECE31,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-30[23044].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-30.WPD,/CM033.ad1/A::A:\/DIH-30.WPD,30082 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 11:02:48 AM (1995-06-13 18:02:48 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),855F5029959B9474EB5FBCD2C5F74D02,775A1797156B01E5E6107779FA43401595966D84,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-30[168004].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-31.WPD,/CM064.ad1/A::A:\/DIH-31.WPD,31985 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 2:38:14 PM (1995-06-14 21:38:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C6DD547D3E72FBFF4D3F94D76CAFA410,AB8BD995869A0C1B15B5C5EA1C5CFC2F666EFC24,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-31.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-31.WPD,/CM116.ad1/A::A:\/DIH-31.WPD,31985 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 2:38:14 PM (1995-06-14 21:38:14 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),C6DD547D3E72FBFF4D3F94D76CAFA410,AB8BD995869A0C1B15B5C5EA1C5CFC2F666EFC24,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-31[23050].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-32.WPD,/CM059.ad1/A::A:\/DIH-32.WPD,31486 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 4:07:12 PM (1995-06-13 23:07:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9370AD3A34115940E084D9F8687EBD93,F2A576C64E0E03397F325FB6058AC98CCC1C7F06,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-32.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-32.WPD,/CM116.ad1/A::A:\/DIH-32.WPD,31486 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/13/1995 4:07:12 PM (1995-06-13 23:07:12 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9370AD3A34115940E084D9F8687EBD93,F2A576C64E0E03397F325FB6058AC98CCC1C7F06,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-32[23042].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-33.WPD,/CM064.ad1/A::A:\/DIH-33.WPD,39977 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 9:20:16 AM (1995-06-14 16:20:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CC52DA5A0CE47E61E43DA6874694B38B,E27E9BB42973B0E467CA86EA6E14C6D2DC685A0F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-33.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-33.WPD,/CM116.ad1/A::A:\/DIH-33.WPD,39977 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 9:20:16 AM (1995-06-14 16:20:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CC52DA5A0CE47E61E43DA6874694B38B,E27E9BB42973B0E467CA86EA6E14C6D2DC685A0F,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-33[23045].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-34.WPD,/CM064.ad1/A::A:\/DIH-34.WPD,43578 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 10:16:30 AM (1995-06-14 17:16:30 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),014674827C169C5A9E8E95175C917199,FAE3DE7D6BF9BC8B339048AFD23C28573DB87165,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-34.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-34.WPD,/CM116.ad1/A::A:\/DIH-34.WPD,43578 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/14/1995 10:16:30 AM (1995-06-14 17:16:30 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),014674827C169C5A9E8E95175C917199,FAE3DE7D6BF9BC8B339048AFD23C28573DB87165,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-34[23048].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-4.WPD,/CM059.ad1/A::A:\/DIH-4.WPD,40488 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:22:22 PM (1995-06-06 21:22:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9C9CEE88FB49EC565D87B5B2D4BDA1D0,B45ACD41EE6F609E73195505EB22447A2A54FED9,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-4.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-4.WPD,/CM116.ad1/A::A:\/DIH-4.WPD,40488 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:22:22 PM (1995-06-06 21:22:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9C9CEE88FB49EC565D87B5B2D4BDA1D0,B45ACD41EE6F609E73195505EB22447A2A54FED9,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-4[23022].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-4.WPD,/CM041.ad1/A::A:\/DIH-4.WPD,40488 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 2:22:22 PM (1995-06-06 21:22:22 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),9C9CEE88FB49EC565D87B5B2D4BDA1D0,B45ACD41EE6F609E73195505EB22447A2A54FED9,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-4[131016].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-5.WPD,/CM059.ad1/A::A:\/DIH-5.WPD,28954 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 11:00:16 AM (1995-06-06 18:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CF429B91E0E25F5A1DACFD2ECA302675,FD90379640AEEC8193C07201A3CBB288B5BDF456,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-5.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-5.WPD,/CM116.ad1/A::A:\/DIH-5.WPD,28954 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 11:00:16 AM (1995-06-06 18:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CF429B91E0E25F5A1DACFD2ECA302675,FD90379640AEEC8193C07201A3CBB288B5BDF456,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-5[23021].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-5.WPD,/CM041.ad1/A::A:\/DIH-5.WPD,28954 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 11:00:16 AM (1995-06-06 18:00:16 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),CF429B91E0E25F5A1DACFD2ECA302675,FD90379640AEEC8193C07201A3CBB288B5BDF456,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-5[131017].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-6.WPD,/CM059.ad1/A::A:\/DIH-6.WPD,34441 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 10:55:10 AM (1995-06-06 17:55:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B0207E89B6D43782885AFE0B84B72421,A51481F0E7CEB38779887E64EB5546A82BDCA524,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-6.WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-6.WPD,/CM116.ad1/A::A:\/DIH-6.WPD,34441 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 10:55:10 AM (1995-06-06 17:55:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B0207E89B6D43782885AFE0B84B72421,A51481F0E7CEB38779887E64EB5546A82BDCA524,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-6[23020].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-6.WPD,/CM041.ad1/A::A:\/DIH-6.WPD,34441 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 10:55:10 AM (1995-06-06 17:55:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),B0207E89B6D43782885AFE0B84B72421,A51481F0E7CEB38779887E64EB5546A82BDCA524,False,"D,S:Evolution (Biology),S:Natural history,CM:5.25,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-6[131018].WPD
Bookmark: 04.05 Dinosaur in a Haystack,DIH-7.WPD,/CM059.ad1/A::A:\/DIH-7.WPD,35466 B,12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),6/6/1995 10:53:10 AM (1995-06-06 17:53:10 UTC),12/31/1979 11:00:00 PM (1980-01-01 07:00:00 UTC),75743BDDF2A64D94BECDCBD20EABD78A,193FAEDF00576651814F1CE831E369935D4EBC8C,False,"D,S:Evolution (Biology),S:Natural history,CM:3.5,O,A,I,P",n/a,WordPerfect 6.0,files\DIH-7.WPD
